produk;user;review;klasifikasi
some by mi serum;dianaskai;Disclaimer: aku cuma nyoba sekali dr kemasan sample.|Pas beli truecica kebetulan dapet sampel serum yg ini. Pertamanya udah baca review kalo serum ini bikin muka oily banget dan pas aku coba beneran aja langsung super lengket sampe rambutku nempel2 ke muka. Untung pake pas malem. Soalnya klo selengket ini ga mungkin pake make up bakal jadi cakey pasti;0
some by mi serum;sekesekasik;Aku udah pake serum ini sampai dua botol dan gaada faedahny dikulit aku,aku juga make toner cream dan sabun ini jg dan ga ada ngaruh” nya di aku,ada sih,pas kira” seminggu make,aku pake ini lama karna aku masi blom tau apa yg skin care yang bagus buat aku jadi aku bertahan di produk ini,produk ini sebenarnya di kulit aku so so aj ,ga ada bikin efek sama sekali aku pindah ke the ordinary yg lebih ngefek ke kulit aku;0
some by mi serum;indrighea;Pas beli ini keracunan dong sama ygg nge hype, untungnya aku beli yg share in jar dulu dan pas pertama di pake di muka tuh muka tuh bruntusan, kusam dan kering tapi si keringnya gitu kali pake ini jadi kilang minyak da engga banget deh 😭;0
some by mi serum;areinny;Aku beli ini krna muka aku lmyan banyak bekas jerawat aplgi di pipi kanan & sring muncul jerawat dan ktnya produk ini bisa ngilangin bekas jerawat dan waktu itu ngehits bgt kan produk ini, tpi di aku gak ngaruh apa” sama sekali, bekas jerawat aku gak ilang sama skli biarpun cma sdkit;0
some by mi serum;marcellabece;Cobain yg trial 30d. Kulit muka ku ga sering jrawatan kcuali mau dapet paling jrawat 1-2 kecil” aja atau kl makan telur bs bisulan hehe soalny aku allergy (tp telor enak yah). Berharap pakai ini lebih stabil muka nya ga muncul jrawat dan bekas” jrawat yg dulu hilang. Texture nya lumayan liquidy dan aku lumayan suka sbenernya tapi mungkin oil gini ga cocok ya sm aku atau gmn, malah aku jd lumayan jrawatan kecil” padahal sbelumnya hampir ga pernah jrawatan kecil”. Dan aku kurang paham sih ini problem nya di serum atau di cream nya, karna muka ku jd minyakan parah bgt, sbelum pakai set ny ini ga seminyakan ini. Bukan glossy skin yg kekinian malah jd macem gorengan abang”. Mungkin aku ga cocok ya tp kl works for me i will be happy karna liquidy dan wangi nya lumayan enak mnurutku.;0
some by mi serum;thearazz;sebenernya cuma bikin seger aja sih soalnya baunya yg kek minty citrus gitu. ga ngaruh apa2 dan lebih banyak minyaknya daripada airnya. kalo aku ga dikocok pas make soalnya pasti minyak bgt ni muka. repurchase? um no.;0
some by mi serum;desmira;kecewa bgt si sama ni produk.awalnya dah berharap bgt bisa ngatasin beruntusan aku.ternyata malah sebaliknya dong😭dia bikin break out muka aku.setelah searching di google ternyata emg bahannya ada yg ga cocok buat fungal acne kayak aku😭sayang deh,padahal aku beli yg full :(;0
some by mi serum;tesatriandini;untuk wajah aku yg combinasi sama acne prone ini sungguh sangat mengecewakan. awalnya aku kira cuma purging yg banyak di bilang sama pada beauty vloger. aku tahan2, cuma ternyata aku sadar ini breakout. jerawat aku yg sebelumnya gak ada di dahi, leher, sisi wajah keluar semua. dan sekarang saat aku stop pakai, jerawat berkurang. sedih bgt sih, yg berharap jerawat hilang malah makin parah;0
some by mi serum;nichyh;di aku dia nya buat kaya beminyak dan kaya kusam gitu, jerawat malah makin parah, sblmnya cuma make toner nya engga kenapa2, eh tbtb sejak pake ni perasaan ni wajah tambah jerawatan, kusam dan makin ga enak di sentuh kaya kasar dan jerawat woow tambah banyak dong, repurche? no kalau menurut aku mgkn ga bekerja dikulit aku, jadi pengen nyari produk lain, pdahal di review org2 pada bagus, aku make skitar sebulan dan isi nya sekitar masih 90% harga nya sekitar 200an wkt itu akhirnya ku kasi sodara aku, rugi bettt :(;0
some by mi serum;ayu1234;ngga sebagus itu di kulit aku, malah bikin bruntusan, dan kusam. untung beli trial kit yang kecil sepaket dengan sunscreen dan day creamnya. sampe sekarang serumnya ngga kepake sampe abis. Rasanya lengket, aromanya sih enak tapi rsanya pas di aplikasikan ke kulit jadi licin seperti berminyak dan bikin wajah kusam.;0
some by mi serum;milaa177;aku beli ini karna keracunan iklan sih. Awal pemakaian tu agak perih dimuka tapi lama lama engga dan aku udh pake sekitar 1 bulanan belum ada hasil sih tapi mukaku malah makin sering jerawatan, bingung mau berhenti apa lanjut udh terlanjur beli yang gede;0
some by mi serum;Dora26;Aku dapat produk ini dari adikku yg pertama kali nyobain. Setelah pemakaian sebulan, di kulit dia ga ada perubahan. Jadi dia kasih ke aku untuk coba.|Hari pertama pemakaian, besoknya kulitku jadi berminyak dan kusam. Muncul jerawat kecil-kecil yg ga pernah-pernahnya tumbuh di bagian tsb. Aku terusin sampai hari ke-5, akhirnya aku stop karena bruntusan makin banyak.|Produknya masih tersisa banyak. Aku ga kepikiran untuk preloved karena takutnya ga cocok juga.;0
some by mi serum;sidra_ridwa;pas make ini keadaan kulit aku lagi jerawatan dan komedonya banget untung nyoba yang share in jar dulu takutnya kulit aku ga cocok sama si SBM ini. dan ternyata bener guys ga cocok pake ini. abis aku pakai toner pakai serumlah nyoba selama seminggu aku lihat kok mukaku malah kusam yha dan jerawat juga ga ilang juga ga nambah malah komedonya keliatan huhu. jadi aku tinggal deh produknya. karena bikin kulit aku makin kusam jadinya gak pede .;0
some by mi serum;nabilakrns;exfo toner yang hits banget pada jamannya waktu masuk di indonesia heboh banget terus dikasih satu sama tanteku yang cocok pakai ini, bukannya bersih malah jerawatku tambah parah padahal aku cobanya juga gak langsung barengan toner, serum, dan sabunnya bener bener gak cocok semuanya padahal cinta banget sm tea tree🥺;0
some by mi serum;erie_silalahi;Pakai serum ini malah jadi jerawatan, ya dikit-dikit nongolnya ngga langsung rame. Ku kira dampaknya bagus selain dr si toner somebymi. Ternyata di aku ngga kena hiks :'(|Aku cmn pake tonernya aja skrg.;0
some by mi serum;Heicaca;Produk ini teksturnya mirip2 sama salah 1 serum dr brand nacific, ada minyak terpisah gitu jd kalo mau pake kocok terlebih dahulu, dan jengjengjeng pas di apply di mukaku rasanya anget2 gitu n lengket greasy, i hated that feel. Gak aku terusin deh karena malah jadi break out. Untung pas beli kemasan share nya jadi ga begitu sayang kalo ga kepake karena budgetnya yg lumayan:3 hehe;0
some by mi serum;Laraass;aku udah pake selama lebih dr 2 bulan tapi pakainya jarang2 soalnya setelah 3hari pemakaian rutin, wajahku jadi beruntusan gitu. kyk ada jerawat kecil2 seukuran komedo gt trs gatel juga, jadi kayaknya produk ini bukan buat aku, padahal efek menenangkan nya dapet;0
some by mi serum;rosytiaraharti;serum ini tu bikin muka glowing dan agak cerahan tapi bikin muka aku beruntusan 😭 cocok cocokan si kayaknya yaa say, tp aku gak mau make lg karena biarin aja muka gak cerah dan glowing asal tanpa bruntusan huft;0
some by mi serum;pnooo;saya kurang cocok mengunakan toner ini, saat mengunakan terasa cekit-cekit, 3 hr malah muncul jerawat besar. padahal berharap produknya sebagus apa yang diiklankan, huhu, untuk membelinya dalam share in jar.;0
some by mi serum;cecemiraismi;penasaran sih sm reviewnya bagus bgt kata org2 ,q type yg sebelum beli apa2 bener2 cari info ttg tu produk ,.. dapet banyak review positif|tapi pas coba  ni dh pake rutin sampe mo abis 1botol,  ga ada perubahan apa2,.. ciuzan dh 😂;0
some by mi serum;Sintaaak;Meskipun banyak yg merasa produk ini seperti miracle tapi tidak berlaku untuk ku. Produk ini terlalu harsh di kulit muka ku padahal bertipe oily - acne prone. Ketika menggunakan muka terasa sedikit gatel dan panas serta tingling dan terlalu kering jadinya meskipun tidak dipakai setiap hari. Alhasil produk ini aku gunakan untuk di dada dan punggung setiap beberapa hari sekali.;0
some by mi serum;bellaputrisajidin;aku gak cocok sempet beli di olshop indo kemudian gk cocok karena kandubgan minyaknya .. dan aku malah kepincut lagi beli lagi lah di official store di koreaa hasilnya ttp.sama karena kandungan minyaknya mungkin.. jdi muka berasa makin berminyak dan bagian jerawat semakin merah akhirnya aku jual.ke temen ku karena masih banyak bangett..;0
some by mi serum;helenaashra;"aku nyobain ini share in jar gitu dikasi sm temen aku, teksturnya ada oilnya trs bau kayak minyak kayu putih ga ganggu sih akusuka malahan, aku biasanya pake ini tiap malem sekitar 2 tetes aja soalnya kan dia kayak minyak jd aku gaberani pake banyak"" dan 2 tetes itu udh cukup bgt, tp aku g ngerasain efek apa"" selama pake ini, ga ngaruh buat bruntusan juga ato jerawat, tp juga gabikin breakout gitu, masi aku pake sampe skrg buat ngabisin produknya aja";0
some by mi serum;tsaniaup;awal pemakaian aku pake serum some by mi ini malah ga cocok jerawat yg biasa jd ga biasa.. aku takut tp pas pake sebelum tidur passs bangun jerawat makin uwaw😭 kurang cocok jgwalau aku pakainya sebelum beraktifitas otomatis kena keringat dll😅;0
some by mi serum;zhuras;30 days miracle???? Noooo, ga ngaruh. Muka aku tetep gitu gitu aja, tetep komedoan, tetep kusem, pada intinya tuh it doesn’t work on me ☹️ sedih bangeeeet. Aku bener bener pake selama sebulan, dan ga terjadi apa apa 😖 recommend? Hmmm gatau sih, masing-masing orang beda-beda sih, you decide aja girls;0
some by mi serum;ameliahambali;gasuka bangeeet sama serumnya. ada bau lime nya gitu (?) trus dia dr oil. jadi makin minyakan di muka. malah bikin jd komedo2. duuuhh. ga sampe habis 1 botol udah tinggal deh. kecewa parah. gatau. kayak products dr some by me ga gitu ngefek di muka aku kali yaa hmm;0
somethinc eyecream;balqisgxl;Iseng beli karna tertarik sih buat perawatan mata, sebelumnya ada bintik2 kecil di area mata tapi hilang setelah pakai ini. Untuk efeknya belum keliatan banget, mencerahkan mata panda juga biasa aja hasilnya, cukup untuk melembabkan aja. Tapi kenapa setiap pakai ini area mata jadi perih yaa 🤔 jadi bingung mau ganti apa engga. Temen2 infonya dongg apa perih juga kah pakai somethinc eye ini?;0
somethinc eyecream;siwipuspita;nggak terlalu ngefek di aku, padahal pakai udah cukup lama sampe botolnya jelek dan tulisannya hilang. pdahal iklannya pada bagus banget tapi di aku kueang work sih,huhu sedih bgt. tapi ga ada efek negatif juga yang ditimbulin. eh tapi aku juga curiga jangan2 milia aku muncul gara2 iniiiii;0
somethinc eyecream;XenaGee;pertama kali nyoba produk ini karena ada referensi dr teman. aku udah pakai rutin awal coba 2 minggu dan so sorry nggak ada efeknya. ini udh pemakaian kesekian bulan karena ya aku mau habiskan produknya aja wkwkwk. teksturnya gelly, gak cepat menyerap di kulit, agak lengket slimy2 kalo di tap2 pake jari. mata pandaku masih sama aja sih. padahal udah nggak begadang. ujung tubenya keramik, jd adem pas diapply ke kulit. best sejam sebelum pemakaian taruh aja di kulkas. tapi sebenernya gak rekomended. yaudah deh. harganya juga mehongs;0
somethinc eyecream;atikaarr;Sorry somethinc for the game changer, I say no. because I don't get what I expected. gada efek ngilangin mata panda, kerutan atau bikin mata terlihat seger.efek dari pemakaian ini hanya bikin ngantuk kayak pakai eye cream pada umumnya. bagusnya emang ga bikin milia sih.;0
somethinc eyecream;tikkany;Awal pake tuh oke banget, efek mencerahkan dan menyamarkan milia nya tuh langsung keliatan dari awal pemakaian. Tapi setelah 1-2 Minggu rutin pake ini setiap pagi & malam, ada efek kering dan panas dikulit. Setiap apply serum atau eyecream ini sendiri di daerah mata terasa panas dan perih gitu berasa kaya sunburn. Akhirnya stop pemakaian ☹️;0
somethinc eyecream;wideuya;kena racun sosmed. satu hal yg menurutku jadi nilai plusnya eye cream ini adalah aplikatornya dari keramik dan ADEM. secara kemasan emg praktis bangettt gaperlu pake jari utk apply. tapi utk eye creamnya gangaruh apa2 di mataku (bisa jadi di mata orang beda2). teksturnya gel juga yg emg gue agak kurang cocok diproduk2 yg tekstrunya gel. gada efek tingling samsek, dia juga cepet nyerep, gada bau apa2 pun.;0
somethinc eyecream;rahmawat97;Beli ini karena lagi hamil. Sebelumnya pake eye cream ponds, cuma karena si ponds ini ada retinolnya jadinya ku mundur lah, cari eye cream yang lebih aman. Cobain si somethinc ini udh bulan ke 5 dan kerut di bawah mata kok malah nampak, beda pas pake krim sebelumnya, untuk warna bawah mata emang ga begitu gelap dan puffy eyes gone. But, milia muncul di bawah mataku. Pusing banget. Kalau ini habis pingin coba eye cream lain yg ga mengandung retinol.;0
somethinc eyecream;Ryantg;Sumpah demi apapun ini ga ada ngaruhnya. Kalo cairannya ga sengaja masuk mata jadi perih banget. Padahal berharap lebih karena ada harga. 2 bulan pertama rajin make, makin kesini jadi males karena resultnya lambaaaat banget. Semoga ada upgrade deh;0
somethinc eyecream;Powderpoof;gatau knp dia gk ngaruh apapun buat aku. yg aku rasa ya dark circle aku ttp stay dan tdk melembabkan jg hufft pdhl udh berekspetasi byk sm produk ini. untungnya gk ksih efek aneh2 ke muka ku.😏 sedih bgt gak bisa cocok sm produk ini. skrg hrs cb cri produk lain deh yg mudah2an aj akan cocok HUHU;0
somethinc eyecream;Mayangpermana;Idk why ini ga berperngaruh apa apa diaku. plus pointnya aku suka banget sama aplikatornya enak banget buat ngeaply product dibawah mata bikin sensasi dingin gitu. terus dia ini teksturnya gel terus cepet meresap dikulit dan aku suka juga dia gada aroma yang menyengat. tapi selebihnya aku ga merasa ini berpengaruh apa apa diaku. dia ga bikin lembab, ga ngebantu buat menyamarkan dark circle dan eye bags. padahal ini banyak bgt yg rekomen dan bilang bagus huhu;0
somethinc eyecream;irenee.nc;Idk what the issue is. It was hype when it came out, and it's used a lot by my friends. The applicator makes me curious to keep up with the craze. A peachy gel with a light touch and the ceramic applicator provides a fresh coolness.. absorb immediately and doesn't remain tacky or grease on the skin. Sadly, it doesn't suit me and I still can't figure out what I miss from the ingredients. not hydrating my skin at all, dry it off and It makes my skin crawl (sure that's eczema);0
somethinc eyecream;Selfi96;Gk bisa untuk mengempeskan bagian eye puff di mata. Pakai ini gak membantu mengatasi masalah sekitar mata. Membuat mata aku kelihatan kering dan tidak menghilangkan lingkaran hitam di mata. Produk gel yg cepat meresap dan gak ada bau apapun. Mau coba produk lain lagi.;0
somethinc eyecream;Steppy97;"Buat dry skin ini sungguh ga cukup. Doable kalau dipake pas makeupan tebel cuman pas kamu pake spf dan rangkaian skincare lengkapmu juga. Cuman ya gitu sih buat dry skin ini ga terlalu helpful. Enak diolesnya dingin, tp ga cukup hydrating dan nga menyamarkan/ memperbaiki tampilan undereye. Ya tp not bad sih krn dia ringan dan tipis dan bisa dibawa kemana&#34; dengan hasil yg yah walo ga guna gmn&#34; tetep lumayan buat hydrating. Alias emang produk yg kubawa klo kepepet gapunya pilihan dan perjalanan jauh aja. Gaad efek badnya tp dia juga nga membantu jd not bad.";0
somethinc eyecream;talithakhns;"aku baru pertama kali beli produk ini sih cmn sejauh ini memang blm ada efek apa&#34; di aku, udh jalan 2 minggu penggunaan belom keliatan perubahanya padahal udh hampir mau abis , untuk pemakaianya ngebuat mata jd rileks karena ada sensasi coolingnya tp selain itu aku ga dapetin benefit apa&#34; dr produk ini";0
somethinc eyecream;sarahn;buat dark circle akuu yg gelap ini ga mencerahkan sih aku udah pake rutin kurang lebih3 bulan tapi yg kuliat belum ada progressnya huhu apa mungkin kurang kaliya waktu pemakaiannya... tapi yang paling kusuka dr ini sih aplikatornya yg dr keramik jadi usage feel nya enak banget buat pampering time wkwk terus kalo buat efek melembabkannya aku gaada concern dry undereye sih jd gangerasa apa2;0
somethinc eyecream;sahfamarwah;Lebih ke memberikan sensasi dingin dan lembab aja, untuk milea tidak mengurangi/mencegah, untuk kantung mata pun belum terlihat hasilnya, cuman lumayan membuat mata lelah jadi fresh lagi karena aplicatornya keramik jd kalau ditaro dikulkas bisa ikutan dingin;0
wardah facewash;divalidasi;Aku beli produk ini karena facial wash g****** aku habis dan susah banget didapetin waktu itu. Ini ada fragrancenya ya lumayan sih buat aku yang ga terlalu suka wangi. After effectnya di aku lumayan bikin kering dan bikin jadi jerawat kecil-kecil gitu so aku ga lanjutin pemakaian setelah sebulan.;0
wardah facewash;Cndycandy;5/10. Baru inget pernah coba fw ini sebelum aku coba yang crystal secret. Sebenernya dia oke buat ngebersihin muka tapi dia ada sensasi bikin sedikit ketarik padahal klaimnya gentle & non stripping. Kerasa ketarik terutama daerah sekitar pipi dan mata trus sehabis pake kulit berasa kering. Akhirnya sekarang aku kasih ke ade aku dan ternyata cocok di dia.;0
wardah facewash;ciciputrrimil;Facial wash satu ini cukup bagus namun menurut saya kurang membersihkan, teksturnya sendiri seperti gel ringan, tidak berbusa, tidak ada parfum. aku biasanya pakek ini buat double Cleansing, jadi perlu facial foam atau sabun muka lain buat bener bener bersih.;0
wardah facewash;wulandwidari;beli ini gegara ada tulisan gentle nya. ternyata ku tertipu habis-habisan. dia gak cocok di muka aku. sedih. kemasan tube plastik, teksturnya gel, warnanya putih, dan busanya banyak. pas dibilas, awalnya kerasa ketarik. lama-kelamaan di sekitar hidung aku jadi panas, pipi aku jadi panas, di dagu jadi gatal. efeknya panas kerasa di kulit sampe 15 menit. bener-bener gak cocok dengan formulanya.;0
wardah facewash;Olite00;Iseng-iseng nyoba karna klaim mencerahkan. Teksturnya halus dan ga bikin kering after pemakaian setelah habis 1 tube efek mencerahkannya masih belum terlihat tidak menimbulkan efek negatif tapi juga kurang works ni di aku dan tidak melembabkan juga walau daya membersihkannya cukup oke. Dengan klaim gentle wash menurutku kulit sensitif lebih baik pakai face wash gentle berbahan Gel cleanser kayanya;0
wardah facewash;Kakaramnst;Facial wash dengan harga affordable yang menurutku aga tricky di kulit sensitif karena mengandung parfum. Kalau tingkat kebersihannya oke ya, cuman emang ada sensasi ketarik aja di wajah ku jadi harus buru-buru pake toner atau pelembab;0
wardah facewash;Weninasti;Beli produk ini 1 paket karena katanya bisa bikin cerah, dan memang bikin cerah tapi mungkin produk ini cocok nya utk kulit normal dry , tp kulit ku dry to acne jd pakai produk ini awal² masih oke pas udh pertengahan malah timbul jerawat di pipi, alhasil aku stop dan pakai yg rangkaian acnederm pdhl kalau di teruskan bisa bikin cerah:(;0
wardah facewash;bellamahadewi;Disini awal mula mukaku rusak parah Sumpah nyesel banget cobain wardah mana aku langsung beli sepaketnya lengkap lagi dan ga cock bukan cuma ga cocok aja dia bikin jerawat di mukaku yg sebelumnya ga pernh jerawatan mulus banget malahan ,mana gede2 banget lagi jerawatnya pokoknya dia ini awalmula masalah di mukaku😩😩 sampek sekarang aku kayak gedek bngt kalau liat wardah jadi aku ga pernah tertarik pake produk wardah sampek saat ini enth apapun itu karna tiap liat wardah aku ingt sama mukaku yg dulu🥲🥲;0
wardah facewash;devir2029;aku gatau kenapa ga pernah cocok pake facial wash dari wardah varian apapun. bikin kulit aku ketarik, dan yang paling parah bikin beruntusan dimukaku. terus keliatan kusam dan pori-pori makin keliatan. sayangnya ga cocok padahal harganya bersahabat banget sama kantong. busanya ga terlalu banyak, dia teksturnya cream gel gitu sih, wanginya juga ga nyengat.;0
wardah facewash;frenaandita;untuk kulit kering aku ga rekomendasiin produk ini. lumayan gentle tapi di kulit aku yg kering selalu bikin bruntusan dan efek setelah pemakaian bikin muka kerasa ketarik gitu. ga ada efek lighteningnya. ga bikin jerawatan juga;0
wardah facewash;liakamal29;buat aku setahun pake ini ga ngaruh apa2 d muka, ngga nyerahin ga mutihin jg ,cuma normal aja tp ga bikin jerawatan jg karna q cari yg bisa mencerahkan ahirnya q coba product lain...pdhl udh setaun pake ini ...;0
wardah facewash;99amaiza;sejujurnya aq pakai varian ini karena katanya ini varian khusus buat kulit kering... tapi ternyata kurang begitu nyaman di kulit mukaku, dan setelah di rumah akhirnya baru sadar kalo formulanya udah gak fungal acne safe lagi... malah lebih nyaman formula lamanya yg juga fungal acne safe... jadi maaf aja nih, aq kasih bintang 3 dulu, karena aq pengen varian ini agak diperbaiki lagi formulasinya...;0
wardah facewash;Lucialucioo;Coba - coba pembersih muka di minimarket akhirnya pilihanku jatuh di wardah ini. Nggak menimbulkan efek apa2, ga bikin beruntusan ataupun panas. Efek mencerahkan juga ga terlihat di aku. Setelah pake pembersih wajah ini kalau nggak buru2 pake toner langsung kerasa kering dan ketarik, huhu.;0
wardah facewash;ayleena;facial wash sejuta umat haha, emang sih dia ngga bikin muka ketarik, tapi menurutku dia masih kurang mild untuk kulit sensitif. teksturnya creamy dan busanya nggak banyak banyak banget. aku gak cocok dan jerawatan dimana mana, muka breakout parah dan ternyata aku emang gak cocok sama produknya wardah. padahal aku suka konsepnya wardah yang mengusung halal skincare, tapi karna emang ga cocok mau gimana lagi😬;0
wardah facewash;Yeo_Nana;Cobain produk ini karena kakakku pakai, kemasannya juga menarik menurutku,ketika aku coba harumnya nggak menyengat,untuk harganya terjangkau,ketika di pakai wajahku terasa segar & cukup bersih angkat kotoran di wajahku,namun produk ini juga seperti FW Wardah yang lainnya membuat wajahku terasa sedikit kering,kaku gitu,efek mencerahkannya juga kurang di aku padahal di kakakku bagus banget 😭;0
wardah facewash;dindasarahwati;Bikin muka keset dan kering banget di aku😭 Pas di apply ke muka kayak cekit-cekit gitu. Maaf buat wardah tapi aku kurang cocok dengan produk ini. Wanginya segar dan aku suka. Tapi di kulitku enggak. Kulitku pernah hampir mengelupas gara-gara ini:';0
wardah facewash;mutiashania;Sebenere dia bisa bersihin, cuma bikin kulit ketarik, jadi kaku. Terus kering juga Cuma aku puas rasanya kaya bersih gitu Jadi masih pakai ini karena blm nemu yang lain yang cocok. Tapi kayanya bakal ganti facewash;0
wardah facewash;wxyandz;Ok! non soap formula, tapi msih ada SLSnya dong. Finishnya bikin ketarik kalo ga cepet2 kasih moisturizer. Efek mencerahkan biasa aja. Harga murah sih, Ya tapi ga bisa berharap terlalu banyak sama facewash satu ini;0
wardah facewash;Sayektikuz;ini facial foam, biasa ajaa gak keset jugaa,baunya sih wangi, tp ga begitu cocok di kulit ku yg berminyak, emang susah ya oily skinn . ga rekomen to buy sih mending yg lain krna t erlalu biasa aja maap yaaaa;0
wardah facewash;nuviasakura;Menurut aku sabun wajah ini kurang srek diwajah aku. bikin ketarik,berasa kenceng wajah. aromanya juga strong, aku kurang tertarik buat nyoba lagi. tapi kalau untuk harga aman kok dikantong pelajar. Hanya saja aku kurang tertarik;0
wardah facewash;dewijunia;Menurut aku sabun wajah ini kurang srek diwajah aku. bikin ketarik,berasa kenceng wajah. aromanya juga strong, aku kurang tertarik buat nyoba lagi. tapi kalau untuk harga aman kok dikantong pelajar. Hanya saja aku kurang tertarik;0
wardah facewash;tasyaarrahman;untuk kulit kering aku ga rekomendasiin produk ini. lumayan gentle tapi di kulit aku yg kering selalu bikin bruntusan dan efek setelah pemakaian bikin muka kerasa ketarik gitu. ga ada efek lighteningnya. ga bikin jerawatan juga. jadi ya just xoxo;0
wardah facewash;eternallygrateful;Jadi, 2 minggu lalu aku ada dinas kan di Palabuhan Ratu. Aku udah bawa semua produk skincare aku, tapi lupa bawa cleanser. Alhasil, sebelum check-in di hotel, aku beli dulu pencuci muka di Indomaret. Pilihannya dikit banget. Tadinya berharap bisa nemuin Hada Labo, tapi ternyata ngga ada. Kebetulan kulit aku kan sensitif sama kandungan fragrance dan alkohol ya, kecuali di sunscreen. Aku pun ga tau kenapa bisa gitu. Tapi karena ga ada pilihan lain, alhasil aku cari yang dari segi ingredients-nya paling gentle. Cleanser ini busanya foamy banget. Dari awal pake pun langsung auto ngga cocok. Sepanjang ngebersihin muka, cleanser ini bikin muka jadi keset banget, terus pas bersihin mata, mata aku perih banget sampe keluar air mata selama hampir sejam saking perihnya. Setelah cuci muka pun cleanser ini bikin muka jadi ketarik sama kering banget, dan ada efek tingling akibat iritasi di sekitar pipi. Untung dinasnya cuma 3 hari. Meskipun tiap pake cleanser ini berasa mimpi buruk, tapi aku ga perlu pake lama-lama. Jujur sih, aku sengaja ninggalin cleanser ini di wc hotel dan ga dibawa pulang. Sangat tidak worth it pokoknya.;0
wardah facewash;rahmaps;wardah lightening series emang paling mantuls sejagat raya deh kalo dipake buat remaja or pemula. after pemakaian rutin himalaya face wash, finally ku beranjak ke produk ini. honestly pake ini bcs coba2 skincare dan saat itu skincare yg kupake adalah wardah lightening series (mulai dari sabun muka - moisturizernya). selama pake face wash ini aku ga ngerasa ada perubahan yg signifikan dan bikin muka kering;0
wardah facewash;Clzzzz;So sorrrry wardahhh, entah aku heran ini gentle face wash tapi di kulitku terasa seakan ketarik dan bikin kering): Gak nimbulin masalah lainnya sih jadi aku putusin buat stop pemakaian. Tapi di kulit kakaaku yang kombi ini cocok di dia dan bikin lebih cerahan katanya.;0
wardah facewash;ajenganindirap;Tekstur nya kental, gak berbau, busanya banyak. Kurang efektif untuk mencerahkan kulit, butuh waktu cukup lama untuk melihat kulit lebih cerah. Cukup untuk melembabkan kulit dan memperbaiki tekstur muka yang kering, walaupun seharusnya bisa lebih baik ya. Bagus untuk menghilangkan minyak di muka dan mudah di bersihkan.;0
wardah facewash;miaow;Pertama coba kesannya licin banget kek wajah dikasih kondisioner wkwk, terus gak ada efek cerahnya sama sekali pdhl ada kandungan niacinamide, hari2 berikutnya kerasa kalo wajah ketarik tiap abis pake ni produk,, tp jerawat dah rada mendingan si,,, oiya wajah aku tipe kombinasi sensitif coba pake karna iseng(´•ω•`);0
wardah facewash;nabilaa9;Bikin muka keset dan kering banget di aku😭 Pas di apply ke muka kayak cekit-cekit gitu. Maaf buat wardah tapi aku kurang cocok dengan produk ini. Wanginya segar dan aku suka. Tapi di kulitku enggak. Kulitku pernah hampir mengelupas gara-gara ini:';0
wardah facewash;sfrlbr;Iseng aja beli karena di review @bellindap ph nya rendah, tapi ternyata kalo pake ini ngerasa kaya kurang bersih. Setelah dipake emang ga bikin muka kering ketarik sih, tapi beberapa hari pake ini tumbuh jerawat kecil di dagu yg sakiiit banget. Mungkin ada kandungan yg aku ga cocok di fw ini, sooo ga akan repurchase lg deh.;0
wardah facewash;dianaa12;tidak segentle namanya huhu. di aku masih terlalu hard sekalih. masih suka bruntusan mukaku. ya aku pikir namanya cuci muka kaya ga terlalu ngefek buat tahap selanjutnyaa. eh ternyata ngefek juga yaa. setelah ganti cuci muka berasa better banget kulitkuu huhu.;0
wardah facewash;dearivani;Pernah coba ini dan ternyata ga cocok di aku. Malah jadi bikin beruntusan. Padahal reviewnya bagus tapi product wardah ga ada yang cocok untuk muka aku. Cuma lipstiknya aja ada yang cocok di hati. Ga apa apa lah ya, kan memang kembali ke tipe kulit masing masih, cocok cocokan 😉👌🏼;0
wardah facewash;Laudyadechealsi;beli ini karena salah checkout, seharusnya checkout micellar water malah yg ini, krn sama sama micellarnya jadi salah paham. aku pake lumayan banyak krn gasengaja keluar produknya, tp begitu aku usap usap pake tangan kaya langsung ilang gtu aja, aku aplikasiin ke wajah gaenak banget serasa gada apa apa, kaya ga ngangkat minyak dan kotoran di wajahku, waktu aku bilas tu licin banget gasuka, lebih suka yang whip facial foam kaya serasa banget pake fw. bintang 2 karena gak muncul apa apa setelah pake, tp klo ada reaksi negatif aku ganti 1;0
wardah facewash;IraMusfita;baru pertama nyoba produk ini karena penasaran bgt, dia itu busanya dikit dan kayaknya cocok untuk kulit yang kering. Di aku kurang cocok malah bikin jerawat tambah merah trus dia kurang keset aja di muka menurut aku.. udah kapok beli yang ini😞;0
wardah facewash;Oktapia31;Menurut aku sabun wajah ini kurang srek diwajah aku. bikin ketarik,berasa kenceng wajah. aromanya juga strong, aku kurang tertarik buat nyoba lagi. tapi kalau untuk harga aman kok dikantong pelajar. Hanya saja aku kurang tertarik;0
wardah facewash;Vloo;make ini udh sebulan lebih... rasanya ya kyk cuci muka tapi g kerasa gituu... kyk licin gitu. jadi bingung ini udh bersih apa belomm... aku make ini pas dulu 2019 klo g salah dan waktu itu idung ku keringg parahh.. jadi di suruh make gentle wash.. dan ini menurut ku lumayan bikin kering nya ilangg;0
